,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0.8413120920778480,0.8412102532844140,0.8757678790717630,0.8363659438721340,0.8463884088025470,0.8215275987606380,0.188266177068917,0.8461570128830290,0.8262367236993610,0.8410938509932990,0.850988732376854,0.8462582563831850,0.8015601754732190,0.8218255019501670,0.8215275987606380,0.15955289646883800,0.7821003162683930,0.772067623048343,0.7722102800520840,0.7821003162683930,0.18904467595327500,0.7771552822030540,0.7725905699491720,0.7577632062449000,0.7836011698129290,0.7632189207205430,0.782475799538483,0.7874185068484380,0.7822724351392830,0.8022469851595950,0.8116354546396190,0.8117711582007960,0.1536921477605790,0.7668823797929400,0.7325011281386550,0.15901503301895000,0.7323841592216640,0.7273535280216080,0.7520401189033170,0.717664082284394,0.7371978706972410,0.7223556359565410,0.7076517909290570,0.722609738998753,0.188266177068917,0.7125123543078010,0.7422772046610820,0.7520889405247550,0.7224064637153470,0.7571168710827310,0.7718298027815790,0.15955289646883800,0.15955289646883800,0.16446336125356400,0.15901503301895000,0.15901503301895000,0.15862972827771600,0.8509743501574260,0.1639416089625890,0.8856070271987170,0.15901503301895000,0.16850663949213900,0.9351346334142610,0.9055187806503480,0.9253062799673390,0.9352916757295330,0.1783855612556540,0.9352916757295330,0.974863376476616,1.0,0.9998408802981380,0.9998408802981380,0.9751144358102860,0.15955289646883800,0.16446336125356400,0.9799223017290160,0.9950554574374270,0.955192763109413,0.9800596795591150,0.9751144358102860,0.9752775897201040,0.9553336970756440,0.15901503301895000,0.9798098873594270,0.15862972827771600,0.15901503301895000,0.15901503301895000,0.9995103199765140,0.1536921477605790,0.9800596795591150
1,1.0,1.0,0.9890229853856940,0.9890229853856940,0.9890229853856940,0.9890229853856940,0.9780461061555240,0.9780461061555240,0.9670693669195910,0.9560927724996440,0.9560927724996440,0.9338171530184120,0.9345918908339330,0.9228371839245400,0.9012121578395830,0.9231639097920700,0.8913198898033110,0.9121879475351930,0.9121879475351930,0.8792611219809860,0.868285889558985,0.8792611219809860,0.868285889558985,0.868285889558985,0.868285889558985,0.8792611219809860,0.8792611219809860,0.8898977320243050,0.867730008650818,0.8676604984966110,0.9006096313509130,0.922575719920447,0.9226410928679110,0.9336233681127140,0.9446056612403330,0.9336233681127140,0.9338171530184120,0.9121879475351930,0.8896943810526840,0.8797411616262990,0.8463360327539860,0.868285889558985,0.8463360327539860,0.8902365470878000,0.9012121578395830,0.9012121578395830,0.9121879475351930,0.8902365470878000,0.8792611219809860,0.9016805111957370,0.9012121578395830,0.9012121578395830,0.9231639097920700,0.9121879475351930,0.900877470652403,0.9228371839245400,0.9228371839245400,0.9228371839245400,0.9338171530184120,0.9226410928679110,0.9336233681127140,0.9338171530184120,0.9555248527747490,0.9446056612403330,0.9555248527747490,0.9774909413442830,0.9665702987057740,0.9665702987057740,0.955587971634201,0.9665702987057740,0.955587971634201,0.9445418084899820,0.955587971634201,0.9555248527747490,0.955587971634201,0.9665702987057740,0.955587971634201,0.9665078970595160,0.955587971634201,0.9335587642052140,0.955587971634201,0.9335587642052140,0.9336233681127140,0.9335587642052140,0.9445418084899820,0.9445418084899820,0.9336233681127140,0.9335587642052140,0.9335587642052140,0.9445418084899820
2,0.9377782303838460,0.9651018878494350,0.9806557539731060,0.9688888248747060,0.9610245220343100,0.9649999676582320,1.0,1.0,0.9570641851150320,0.9609536636637900,0.9687326330976920,0.9493569698885710,0.9649137190879320,0.9649137190879320,0.9258913121684450,0.922223169239486,0.9336706805393820,0.9378831087784940,0.9417714663025320,0.9262181184939140,0.9378831087784940,0.9300006793138640,0.9495482214834840,0.9417714663025320,0.9455558214378170,0.933727403414625,0.9453957747505770,0.9531747107455230,0.922001631861287,0.9494446316517320,0.9647882528581820,0.9532461473550400,0.9609536636637900,0.9727776911543850,0.9652194746971120,0.8991265422635460,0.8758009553024120,0.8601190596961210,0.8493017484604390,0.8058291828061310,0.809716285522296,0.7826715239377190,0.7977895617977020,0.7865576401242320,0.7666834981205630,0.7587077412512920,0.7902810561367280,0.778037020653939,0.7897543201573240,0.8130173433420820,0.8288966660471230,0.7949298364044040,0.7985952712124240,0.7791739553267000,0.7436396468316260,0.7276882234608910,0.7203208115655740,0.7007275804576790,0.7166139812293400,0.6576960711180640,0.6618587823256150,0.658558292016935,0.6428025571568050,0.6668242733173480,0.6740917124778750,0.6618587823256150,0.6814592978369720,0.6622244880729380,0.6618587823256150,0.6901088926578940,0.7483355215481720,0.7750848994444100,0.7828551736398990,0.8139381249465980,0.09368337964817780,0.8102487201935710,0.8180179479039480,0.8536468948629630,0.8728240922677230,0.8570700762090730,0.8570700762090730,0.8577848271651590,0.8769405572010220,0.8726073546387290,0.8803762943259590,0.8687229589055720,0.8420010249156420,0.8607521726907570,0.8490968279992890,0.852981898453333
3,0.987656214134195,0.987656214134195,0.9878876327840220,0.9878876327840220,0.9753124523773230,0.9878876327840220,0.987656214134195,0.987656214134195,0.987656214134195,0.987656214134195,0.9755467992115990,0.987656214134195,0.987656214134195,0.987656214134195,0.9753124523773230,1.0,0.987656214134195,0.9755467992115990,0.9753124523773230,0.9629687156565000,0.9506250049469970,0.9629687156565000,0.9629687156565000,0.9629687156565000,0.9506250049469970,0.9632060657112050,0.9753124523773230,0.9629687156565000,0.9506250049469970,0.9506250049469970,0.9506250049469970,0.9506250049469970,0.9629687156565000,0.9261845056436440,0.9385249147167280,0.9382813212754010,0.9138442135129860,0.8889068794955450,0.9382001094068740,0.9259376657230400,0.9629687156565000,0.9628895859702130,0.9875790625335510,1.0,0.9875790625335510,0.9752343242518820,0.9382001094068740,0.9135940394296790,0.9015040431270730,0.8765633484642000,0.8772584820773830,0.8772584820773830,0.8768240881502400,0.8895923678407160,0.9019265505520240,0.9265957593851680,0.9142610181930440,0.9135940394296790,0.9135940394296790,0.9385249147167280,0.9135940394296790,0.9258553711252040,0.9258553711252040,0.9382813212754010,0.9259376657230400,0.9506250049469970,0.9382001094068740,0.9628895859702130,0.9505448476885430,0.9382001094068740,0.9505448476885430,0.9628895859702130,0.9382001094068740,0.9382001094068740,0.9629687156565000,0.9505448476885430,0.9506250049469970,0.9628895859702130,0.9382001094068740,0.9755467992115990,0.9382001094068740,0.9505448476885430,0.9505448476885430,0.9382001094068740,0.9505448476885430,0.9505448476885430,0.9628895859702130,0.9505448476885430,0.9382001094068740,0.9506250049469970
4,0.9518520393594340,0.9762229009895010,0.9636516670021310,0.9390337515856930,0.9392712511683600,0.9636516670021310,0.9514614077349230,0.9392712511683600,0.9512269517600130,0.9392712511683600,0.9392712511683600,0.9270812013536600,0.9514614077349230,0.9392712511683600,0.9640373590996240,0.9640373590996240,0.9514614077349230,0.9392712511683600,0.9518520393594340,0.9518520393594340,0.9640373590996240,0.9762229009895010,0.9640373590996240,0.9636516670021310,0.926840578119598,0.9514614077349230,0.9514614077349230,0.9512269517600130,0.9514614077349230,0.926840578119598,0.9390337515856930,0.9514614077349230,0.9396669504112440,0.9396669504112440,0.9392712511683600,0.9514614077349230,0.9270812013536600,0.9518520393594340,0.9518520393594340,0.9270812013536600,0.9392712511683600,0.9518520393594340,0.9514614077349230,0.9274821013513620,0.9756134282277430,1.0,1.0,0.9999256477934960,1.0,0.9999256477934960,0.9880324784331040,0.9270812013536600,0.8902612289446740,0.853682162283331,0.8902612289446740,0.9146474324298720,0.9146474324298720,0.9148912625579240,0.9145661412745390,0.9024543156423830,0.9145661412745390,0.926840578119598,0.9390337515856930,0.9267603564915320,0.9267603564915320,0.9389545717085260,0.9511487869255200,0.9390337515856930,0.9389545717085260,0.9267603564915320,0.9267603564915320,0.9512269517600130,0.9511487869255200,0.9390337515856930,0.9390337515856930,0.9390337515856930,0.9512269517600130,0.9511487869255200,0.9511487869255200,0.9634201776284900,0.9390337515856930,0.9512269517600130,0.9512269517600130,0.9390337515856930,0.9390337515856930,0.9512269517600130,0.9511487869255200,0.9512269517600130,0.9756134282277430,0.9511487869255200
5,0.9519412989249340,0.942243851158611,0.9374376134510260,0.9423296729750770,0.9471354809232200,0.9423296729750770,0.9327180878611130,0.9423296729750770,0.9518563437177830,0.9279123110141430,0.928024355917236,0.9279123110141430,0.9232191730054170,0.9183007895623880,0.9231065448586170,0.942243851158611,0.9327180878611130,0.9424400038269330,0.9471354809232200,0.9327180878611130,0.9424400038269330,0.9520505159091530,0.9278251556238940,0.9134950452968450,0.9328295555283840,0.9374376134510260,0.9518563437177830,0.942243851158611,0.9614688585642850,0.9567471268287190,0.9614688585642850,0.9662751241374280,0.9806350501912450,0.9950547779346490,0.9806939524978240,0.9902481998102080,0.9902481998102080,0.9757811222406680,0.9757811222406680,0.9517592427669070,0.9325322788068170,0.9084858724309670,0.9036790688731310,0.8989236735089500,0.8941817478295850,0.8989879296169900,0.8893755727627040,0.8990778804531610,0.8942721820982000,0.8942721820982000,0.8942721820982000,0.8894664956872140,0.9039986136773100,0.9086893122370000,0.9088037271147960,0.9086893122370000,0.9039986136773100,0.903883590561587,0.9230189356875120,0.9327180878611130,0.9520505159091530,0.9664663994645130,0.9807764097840600,0.9614688585642850,0.9903065303377410,0.9711646684824810,0.9759705345390070,0.9903881873046950,1.0,0.9903881873046950,0.9807764097840600,0.9904931649419260,0.9859690336440550,0.990621455835453,0.9811650436514490,0.9712717238510960,0.9811650436514490,0.9808824161095470,0.9571455174578470,0.9810119638402900,0.9712717238510960,0.9664663994645130,0.9714025532793090,0.9715571471629070,0.9617932265933710,0.9617932265933710,0.9856877835574220,0.9714025532793090,0.9810119638402900,0.9811650436514490
6,0.8659486836332750,0.8419313948559430,0.8273400052562230,0.846407200292534,0.8275215420592040,0.8319915402494810,0.8175760889062840,0.8031608575004270,0.8127709867556170,0.8223812154876800,0.8126430305055430,0.8035060555926550,0.8223812154876800,0.7982255642906150,0.7839409120541610,0.7838082493249490,0.7644796202205970,0.7740176787358190,0.7452543609932370,0.7452543609932370,0.7259019587929850,0.7211429418361010,0.7164168254115520,0.7069188393107110,0.7116106137568150,0.7210948725832610,0.7355004257626220,0.74513031732377,0.7499374102477910,0.7980084053544120,0.7739728933893170,0.7836313307501300,0.8177315337137650,0.7982255642906150,0.7788986783636310,0.8029306429897860,0.7548669682558810,0.7716853942504610,0.7595363873888510,0.7645854127689010,0.7355004257626220,0.7165297142611250,0.7068044154403960,0.7307090463989200,0.7355004257626220,0.7210948725832610,0.7019159283465310,0.7163361796269310,0.6923859032986800,0.6971920599259060,0.6778311644266120,0.687428502510163,0.7595515998704490,0.8413822613544910,0.8755558860951020,0.8995745636585890,0.918978774676976,0.9095888788096700,0.9187901565842000,0.9712432148945400,1.0,0.9806672343501630,0.9854861514649900,0.9854861514649900,0.9470290889905950,0.9614504829548810,0.9278005725550010,0.8944607781534830,0.8462843297760980,0.8801889071046340,0.8799263209093200,0.8705797429347090,0.8608230585505490,0.8755558860951020,0.8560177510588160,0.8611451425198710,0.8512124648519710,0.8803595461314220,0.8321442922506140,0.8560177510588160,0.8560177510588160,0.8416019577513040,0.8177315337137650,0.8321442922506140,0.8225357522111520,0.8271863660740530,0.8558962602122560,0.8416019577513040,0.8414783855859640,0.8705797429347090
7,0.9341164728799400,0.9451045664419540,0.9341164728799400,0.9288174668859610,0.9341972641267400,0.9341164728799400,0.9506780102880700,0.9396105174636470,0.9507891459203770,0.9395623228347150,0.9451045664419540,0.9505986197386660,0.9560453135230750,0.9505509822262670,0.9560295250828760,0.9615239476408230,0.9450566519906090,0.9725283136005430,0.9725283136005430,0.9285574122931380,0.9395623228347150,0.939546257409033,0.9340518348510850,0.9340679947776420,0.9505351025249280,0.9505351025249280,0.9560453135230750,0.9450566519906090,0.9340518348510850,0.9505509822262670,0.9670183701987710,0.9505351025249280,0.9560926772793370,0.9670339792277890,0.9670339792277890,0.9670183701987710,0.9670183701987710,0.9560295250828760,0.9505986197386660,0.9670808048032330,0.9505351025249280,0.9670339792277890,0.9725283136005430,0.9725748746458820,1.0,0.9890113225976820,0.9835016378726140,0.9725748746458820,0.9725283136005430,0.9450406799669810,0.9395623228347150,0.9340518348510850,0.9120741446192950,0.9505986197386660,0.9560295250828760,0.9505509822262670,0.9395623228347150,0.9340679947776420,0.9340679947776420,0.9450406799669810,0.9395623228347150,0.9285574122931380,0.9285574122931380,0.9340679947776420,0.9395623228347150,0.9340518348510850,0.9285736678388920,0.928622432768835,0.9175685671772430,0.939546257409033,0.9340679947776420,0.956282108845561,0.956282108845561,0.9565977447616210,0.9456155028579440,0.084048503516697,0.9570394601592390,0.967782916559755,0.9515508691624290,0.967782916559755,0.9625281176976030,0.9570394601592390,0.9789944783701520,0.9680168406456500,0.978763177939672,0.9732730230302750,0.9785626733430910,0.9675801366061200,0.9785626733430910,0.9897436298507750
8,0.8854761367019190,0.8902366238584680,0.9045055619589810,0.9092661175482380,0.8949844507804650,0.8949844507804650,0.8949844507804650,0.8807027840126910,0.8807027840126910,0.8854633396019490,0.8854633396019490,0.8854633396019490,0.8759422284234340,0.8807027840126910,0.8807156502851670,0.8807156502851670,0.8759551646202730,0.8854761367019190,0.8759422284234340,0.8807027840126910,0.890223895191207,0.8759551646202730,0.8949971117430090,0.9045180896500910,0.9092661175482380,0.909278579650244,0.9047059841998540,0.9286134535831570,0.9524086061006090,0.9714449971234920,0.9476495449567090,0.9475419220546350,0.9617382751637860,0.966580374514505,0.9809632775192760,0.9810903340804360,1.0,0.9903786439321780,0.9664396855067470,0.971165008166902,0.9759255068399690,0.9806860060656100,0.9854810016091520,0.9854350069763630,0.9854810016091520,0.9759255068399690,0.971165008166902,0.9664983084154740,0.9664396855067470,0.9616793620887490,0.9617382751637860,0.9426380918666300,0.9474582069011610,0.9380227532167910,0.9379381884355590,0.9237440750269030,0.9238544702240580,0.9237440750269030,0.9380227532167910,0.9333724529775550,0.9427823327323130,0.9238544702240580,0.9285036242093900,0.9237440750269030,0.9237440750269030,0.9236582029737410,0.9236582029737410,0.918984536270161,0.9190955031493460,0.9237440750269030,0.9236582029737410,0.9046183049333000,0.923596860904739,0.9140762609131000,0.9187995616895490,0.9188365595847080,0.914026673137496,0.9140762609131000,0.9093159649315080,0.9235600537076800,0.9187872287267540,0.9045180896500910,0.9046183049333000,0.9140762609131000,0.9140762609131000,0.9140762609131000,0.9093159649315080,0.914039070333603,0.9045556716824040,0.8998583457927800
9,0.9706319170219040,0.975552785222804,0.9655478760441900,0.9753912276804650,0.975254504240912,0.9703321233618070,0.9753912276804650,0.9753912276804650,0.9753912276804650,0.9753912276804650,0.9852346705446150,0.9753912276804650,0.990156425336904,0.9801769009636420,0.965711080320306,0.9753912276804650,0.965711080320306,0.955704618454616,0.9606262353128770,0.9606262353128770,0.9606262353128770,0.9609795180634550,0.9611939478116450,0.9663510770782030,0.9764470814628520,0.9614335479939040,0.9666144819910170,0.9816475718854150,0.9911965508905250,0.9909396802392730,0.9860218350928710,0.9803129378808110,0.9654097585686760,0.9358759218291290,0.9456050920868750,0.9507830258401360,0.9409399148642030,0.9216223763463940,0.9263455809195220,0.9169277263382970,0.9218459609688790,0.9076258596888370,0.8975120850333680,0.9220957855087770,0.927012755470989,0.9417641034895140,0.9319297992257420,0.9368469156111340,0.9661126964654750,0.9614335479939040,0.9515986892921200,0.9518661765642480,0.9466813617468500,0.9415194977922640,0.9464380269095590,0.9513566121933820,0.9413005861842080,0.9466813617468500,0.9663510770782030,0.9860218350928710,0.9813634963854230,0.9813634963854230,0.9816475718854150,0.9767325868670660,0.9619881824551780,0.9521590525945500,0.9669028907524640,0.9616982997971390,0.9515986892921200,0.9611939478116450,0.9513566121933820,0.9611939478116450,0.9560597198405360,0.9611939478116450,0.9706319170219040,0.9706319170219040,0.9806591285164210,0.975552785222804,0.9804736844487320,0.9607902756019940,0.9852346705446150,0.9801769009636420,0.9852346705446150,0.9998666416108610,1.0,0.990156425336904,0.975254504240912,0.990156425336904,0.985099313292492,0.9753912276804650
